mean_dx,mean_dy,mean_dz,max_dx,max_dy,max_dz,mean_drx,mean_dry,mean_drz,max_drx,max_dry,max_drz,mean_pos_error_m,max_pos_error_m,wear_level,n_samples
0.009649105949515471,0.004920970348135248,0.0026800335557344555,0.012144070569468812,0.012133638915170115,0.008188642723629819,0.0017329858986803654,0.0009325620437902624,0.001959085951308559,0.008982836864675825,0.0017917797135995617,0.009068709489472138,0.011640250936200061,0.016613641136666184,0.0,118
0.007113871747293526,0.01839374739660103,0.003068405650202081,0.010258285893342767,0.02705639254452083,0.006492142494996467,0.0013421069444530113,0.0007076141890806359,0.0011380506387902566,0.004181742881991024,0.0016826821980541196,0.0036220278483721224,0.020358697126330455,0.02893440283050224,0.0,118
0.013497737251050258,0.003561185155057313,0.004419408853064372,0.02215165188909378,0.007479531858191224,0.009864424738499206,0.0010735558847630865,0.000560353400849556,0.0011926736592418755,0.0024244274521680875,0.0013509877338376275,0.0026205581044874693,0.014997016359243788,0.02463330962654961,0.0,117
0.011407702598418596,0.01923883623720128,0.0037840025499854034,0.0218031237572483,0.028998040680857012,0.009514675468429878,0.0004464984223433235,0.00031147598462986296,0.0006500555612564205,0.000952853437731882,0.0009714198062712454,0.0009252121029590388,0.02590469540989899,0.02915838948867828,0.0,117
0.015355108775368697,0.008713359062323787,0.006044890298450653,0.021196252280713368,0.01634640593067352,0.010400739194427966,0.00120899322241417,0.0004416840088450716,0.0009754709739334079,0.0021546756973256365,0.0008994257446568871,0.0023020103238957645,0.019307722768547746,0.025568720207234028,0.0,118
0.01155520543537461,0.012620487210358172,0.004830141421801202,0.024425272496107,0.024156536665354,0.009644128691377207,0.0017165066181118959,0.0006330417927930546,0.0017743894896527826,0.009110498809001388,0.001218904441344426,0.009145494747261118,0.019047034432737486,0.027882118941932373,0.0,113
0.013839939166549768,0.015728021964104163,0.005942200882389085,0.02444233631153954,0.024218969393324075,0.010286397607867228,0.001069269143654922,0.00039971348803122134,0.0011588857693408993,0.0020126006962797316,0.0008703100512487127,0.0017114528992372424,0.023742153344228887,0.027897613060314987,0.0,118
0.014157334173672334,0.013100007024266698,0.0013953242514806532,0.020953835722005515,0.01948398165455767,0.0042739504361534175,0.0027616046160177984,0.00037521686593135266,0.05577801053692231,0.01315144928242562,0.002260753084258882,6.279815829636329,0.019644416869070654,0.028552711907464546,0.0,118
0.015411390514863774,0.016823350103319618,0.003917894267401415,0.02504603951447948,0.025929768981808488,0.007755837263409837,0.0009367418447365658,0.00021724938301827699,0.0004008777921909822,0.0013170001722198066,0.0004772132108187277,0.0008681076919274666,0.025896228391499503,0.026550102034503184,0.0,117
0.010603538290811343,0.011502730496646163,0.006516977697676044,0.01964150115569152,0.025542603390006413,0.009691932160689143,0.0009669244799116774,0.0008784883921563434,0.0010396741786470173,0.003672077094032389,0.0018048831546966237,0.0037969124856407355,0.018571376268877126,0.02827231187784316,0.0,117
0.008569638899297053,0.01201317126739449,0.00407844986498827,0.014211456116510146,0.023624865054547473,0.009694062657697844,0.0028651127530769107,0.0004300736412203927,0.0031432813222652435,0.02536982630455209,0.0022336232350084195,0.02586295380339232,0.0167228791401531,0.026922395801957558,0.0,118
0.014973326820755356,0.012926751311152998,0.006399379868802761,0.02284954112823385,0.021922027559304613,0.009774714955578467,0.0007981943297601835,0.0005059294595942874,0.0007126368100941926,0.0014763799470005612,0.0009712303996595312,0.0010935216182022534,0.023087406989650328,0.02315946724847925,0.0,117
0.003032327554577393,0.01880825793237738,0.003842385719733925,0.009178001309087067,0.029088353193201494,0.009946390071413624,0.0007875050197944305,0.0006423259835155982,0.0008533363319072104,0.0063075247904536,0.0016125989305688093,0.004841619106596751,0.019811459741440635,0.029105272853666785,0.0,118
0.0055792683952108875,0.014311791255209049,0.003916948977904907,0.012544945230208632,0.026553492495695274,0.007486221730925502,0.0006474375404992219,0.0008688522066693826,0.0013580810817963376,0.0032260738946878753,0.0015080431789229196,0.0033216713579014012,0.01621519670992211,0.027847377745998422,0.0,117
0.005604291669850937,0.021744610211691037,0.006510114146849343,0.00896591390417828,0.028139250553745943,0.009914341804424465,0.0005535593017898155,0.0002765073803631793,0.000983009629340213,0.0010441728259302785,0.0008420539324128368,0.001665276452173181,0.02390570575796324,0.028625818744484298,0.0,118
0.009867794785874202,0.01321676454834835,0.0057619894861534425,0.0184169537167872,0.02160826375852875,0.008460061832019639,0.0012597717695437447,0.0006616097395022379,0.0009241667219801721,0.0024161391346230743,0.0014340578918051738,0.0014835991170945029,0.019297460366097502,0.02264218732618557,0.0,117
